,Year,Close,Volume Change,Adj Close,Relative Strength,Price Ratio,Price Momentum,Price Change,Daily Price Volatility,Daily Price Range,Month,Day,Date
0,2014,99.5999984741211,,99.5999984741211,0.44354545957952757,1.0011056449162075,,0.11000061035157671,0.012449777939421676,1.2399978637695455,3,24,2014-03-24
1,2014,99.19000244140624,65303.0,99.19000244140624,0.2689656623906863,0.997586263069165,-0.40999603271485796,-0.23999786376954546,0.014618377987224544,1.4499969482422017,3,25,2014-03-25
2,2014,100.26000213623048,-5646.0,100.26000213623048,0.8529434864073526,1.0108893106244359,1.0699996948242472,1.0800018310547017,0.013564737496251315,1.3600006103515625,3,26,2014-03-26
3,2014,101.27999877929688,-9167.0,101.27999877929688,0.7485038147014419,1.009770645042088,1.019996643066392,0.9799957275390767,0.01648892366778641,1.6699981689453267,3,27,2014-03-27
4,2014,101.66999816894533,-35874.0,101.66999816894533,0.4622632003224702,1.0032563828989534,0.3899993896484517,0.3300018310547017,0.010425863850536662,1.0599975585937358,3,28,2014-03-28
5,2014,101.58000183105467,1244.0,101.58000183105467,0.6422036970931329,0.9989182750741407,-0.08999633789065342,-0.1100006103515625,0.010730497614068149,1.0900039672851705,3,31,2014-03-31
6,2014,99.73999786376952,69994.0,99.73999786376952,0.200872882344116,0.9823697337038444,-1.8400039672851562,-1.790000915527358,0.02295970487842957,2.2900009155273438,4,1,2014-04-01
7,2014,99.62000274658205,-5968.0,99.62000274658205,0.78350637092971,0.9997993110880281,-0.11999511718747158,-0.01999664306639204,0.009737012587428297,0.9700012207031108,4,2,2014-04-02
8,2014,100.29000091552734,-36166.0,100.29000091552734,0.8591568970890148,1.0100715076118367,0.6699981689452983,1.0,0.014158920689823704,1.4199981689452983,4,3,2014-04-03
9,2014,101.13999938964844,-1898.0,101.13999938964844,0.637038209181287,1.0075712508171504,0.8499984741210938,0.760002136230483,0.013347819678346274,1.3499984741210795,4,4,2014-04-04
10,2014,100.44000244140624,61352.0,100.44000244140624,0.37143121835846654,0.9953423723749242,-0.6999969482422017,-0.4700012207031392,0.013938684705783555,1.400001525878892,4,7,2014-04-07
11,2014,102.55999755859376,44665.0,102.55999755859376,0.9261075782859103,1.0185718052621533,2.1199951171875284,1.8699951171875284,0.01979328030051007,2.029998779296875,4,8,2014-04-08
12,2014,103.5999984741211,25111.0,103.5999984741211,0.9022997829566133,1.0122129948083591,1.0400009155273295,1.25,0.016795346422752856,1.7399978637695312,4,9,2014-04-09
13,2014,103.4000015258789,-102491.0,103.4000015258789,0.42254005437292974,0.9996132935558466,-0.1999969482421875,-0.04000091552732954,0.0068665287620423504,0.7099990844726705,4,10,2014-04-10
14,2014,103.73999786376952,39746.0,103.73999786376952,0.510486413811859,1.0038707329209786,0.3399963378906108,0.40000152587889204,0.013784464378470656,1.4300003051757528,4,11,2014-04-11
15,2014,104.0500030517578,-24702.0,104.0500030517578,0.5867791523222187,1.0047316097404,0.31000518798828125,0.4900054931640341,0.011629088691763682,1.2100067138671733,4,14,2014-04-14
16,2014,103.75,-21365.0,103.75,0.7368392873874087,1.0014478911977627,-0.3000030517577983,0.15000152587890625,0.010987945924322153,1.1399993896484233,4,15,2014-04-15
17,2014,103.76000213623048,63544.0,103.76000213623048,0.3422465565637496,1.0,0.01000213623048296,0.0,0.018022311860906512,1.8699951171874716,4,16,2014-04-16
18,2014,104.3000030517578,-88050.0,104.3000030517578,0.6129060044668837,1.0044299569538728,0.5400009155273153,0.4600067138671733,0.011888761529126659,1.2399978637695312,4,17,2014-04-17
19,2014,104.37000274658205,-76247.0,104.37000274658205,0.5652231602342052,0.9983738457293236,0.06999969482424717,-0.1699981689452983,0.008814775747195629,0.9199981689453125,4,21,2014-04-21
20,2014,102.12999725341795,208628.0,102.12999725341795,0.1647921774364065,0.9786316275978211,-2.240005493164091,-2.230003356933608,0.026143133660526664,2.6699981689453267,4,22,2014-04-22
21,2014,101.44000244140624,-73078.0,101.44000244140624,0.27273200166456246,0.9958767115017801,-0.6899948120117188,-0.4199981689453267,0.00867512679054577,0.8800048828124716,4,23,2014-04-23
22,2014,101.94000244140624,-48367.0,101.94000244140624,0.5684238423360328,1.00393934924436,0.5,0.40000152587889204,0.009319177216895135,0.9499969482421875,4,24,2014-04-24
23,2014,100.5999984741211,19323.0,100.5999984741211,0.07643002580388147,0.9869518117622614,-1.340003967285142,-1.3300018310546875,0.015606359032183088,1.5699996948242045,4,25,2014-04-25
24,2014,100.83999633789062,9989.0,100.83999633789062,0.4285686808783527,1.0034829185148912,0.23999786376953125,0.34999847412110796,0.011800821650412857,1.189994812011733,4,28,2014-04-28
25,2014,101.27999877929688,-12899.0,101.27999877929688,0.3825506792218994,1.0038655901675866,0.44000244140625,0.3899993896484375,0.01471166944834248,1.4899978637695455,4,29,2014-04-29
26,2014,99.73999786376952,64288.0,99.73999786376952,0.27659459342465653,0.9898768931040525,-1.540000915527358,-1.020004272460966,0.01413679258380626,1.4100036621093892,4,30,2014-04-30
27,2014,99.41999816894533,-47524.0,99.41999816894533,0.5913038286241409,0.9969915458475194,-0.31999969482419033,-0.3000030517577983,0.011567104677719991,1.1500015258789205,5,1,2014-05-01
28,2014,99.76000213623048,-21824.0,99.76000213623048,0.6082507472078114,1.0059494199675192,0.34000396728515625,0.5900039672851562,0.009723348034601025,0.9700012207031108,5,2,2014-05-02
29,2014,99.4800033569336,-23629.0,99.4800033569336,0.3725491173830692,0.9951981219294186,-0.2799987792968892,-0.4799957275390625,0.015379963084713974,1.5299987792968608,5,5,2014-05-05
30,2014,99.5,61206.0,99.5,0.16363686805984015,1.001207514086321,0.01999664306640625,0.12000274658204546,0.011055261046443296,1.099998474121108,5,6,2014-05-06
31,2014,100.7699966430664,40063.0,100.7699966430664,0.8181806717655538,1.0094159550713273,1.2699966430664062,0.939994812011733,0.012007533241849099,1.209999084472642,5,7,2014-05-07
32,2014,100.26000213623048,-38666.0,100.26000213623048,0.3679247999078762,0.9944455707172306,-0.5099945068359233,-0.5599975585937358,0.010572486894159855,1.0599975585937358,5,8,2014-05-08
33,2014,99.98999786376952,18736.0,99.98999786376952,0.19047520189332423,0.9972075517236366,-0.2700042724609659,-0.2799987792968892,0.01470148266935574,1.470001220703125,5,9,2014-05-09
34,2014,100.58999633789062,-59693.0,100.58999633789062,0.6599960327148438,1.0046943026210078,0.599998474121108,0.46999359130857954,0.009941346420183895,1.0,5,12,2014-05-12
35,2014,101.6999969482422,41940.0,101.6999969482422,0.7928960959225836,1.0106330092818114,1.1100006103515767,1.0699996948242472,0.016617526962821073,1.6900024414062358,5,13,2014-05-13
36,2014,102.37000274658205,-19111.0,102.37000274658205,0.6585379469477991,1.0045137775286304,0.6700057983398438,0.45999908447267046,0.008010156030318278,0.819999694824233,5,14,2014-05-14
37,2014,101.5,41583.0,101.5,0.23232533407314596,0.9948054612796445,-0.8700027465820455,-0.529998779296875,0.009753748701123909,0.9900054931640767,5,15,2014-05-15
38,2014,102.0199966430664,-128164.0,102.0199966430664,0.7499931880727696,1.0045293333549683,0.5199966430664062,0.45999908447264204,0.008233718828908092,0.8400039672851562,5,16,2014-05-16
39,2014,102.61000061035156,-26782.0,102.61000061035156,0.5714305177111717,1.0046999252897517,0.5900039672851562,0.48000335693360796,0.010915067834767287,1.1199951171875,5,19,2014-05-19
40,2014,102.44000244140624,128655.0,102.44000244140624,0.44737238367713833,0.9984405844532716,-0.1699981689453267,-0.15999603271485796,0.007418997638790332,0.7600021362304688,5,20,2014-05-20
41,2014,104.06999969482422,22358.0,104.06999969482422,0.854304033468237,1.0107808918047956,1.629997253417983,1.1100006103515625,0.014509485352728089,1.5100021362304688,5,21,2014-05-21
42,2014,103.73999786376952,-112946.0,103.73999786376952,0.283575121273537,0.998940774078307,-0.3300018310547017,-0.11000061035157671,0.006458436309447034,0.6699981689453267,5,22,2014-05-22
43,2014,104.3499984741211,1382.0,104.3499984741211,0.8255797448590337,1.0061710480695998,0.6100006103515767,0.6399993896484375,0.008241500938448443,0.8600006103515625,5,23,2014-05-23
44,2014,104.11000061035156,13824.0,104.11000061035156,0.5806459551916782,0.9977957088785565,-0.23999786376953125,-0.2299957275390625,0.00893286235446734,0.9300003051757812,5,27,2014-05-27
45,2014,102.72000122070312,64747.0,102.72000122070312,0.04571533203125,0.9863645268170949,-1.3899993896484375,-1.4199981689453125,0.017036604158911256,1.75,5,28,2014-05-28
46,2014,103.58000183105467,-33628.0,103.58000183105467,0.729323222009336,1.0050456460778128,0.8600006103515483,0.5200042724609091,0.012840334114146743,1.3300018310546733,5,29,2014-05-29
47,2014,102.70999908447266,-35772.0,102.70999908447266,0.2672401886308446,0.9922712488141491,-0.870002746582017,-0.8000030517578267,0.011293895852932806,1.159996032714858,5,30,2014-05-30
48,2014,102.47000122070312,-10692.0,102.47000122070312,0.296002197265625,0.9956277015521947,-0.23999786376953125,-0.4499969482422017,0.012198692154865017,1.25,6,2,2014-06-02
49,2014,102.66000366210938,1166.0,102.66000366210938,0.6825431425976385,1.0021476104593903,0.19000244140625,0.2200012207031392,0.006136735154340283,0.6299972534179688,6,3,2014-06-03
50,2014,102.63999938964844,48332.0,102.63999938964844,0.2222234780839592,0.9985406992456185,-0.0200042724609375,-0.15000152587890625,0.013152826495941728,1.3500061035156108,6,4,2014-06-04
51,2014,102.4800033569336,-8138.0,102.4800033569336,0.8073409906977826,1.0010745394881335,-0.15999603271484375,0.11000061035154829,0.010636260066158502,1.090003967285142,6,5,2014-06-05
52,2014,102.66000366210938,-2644.0,102.66000366210938,0.4675352984889868,1.0021476104593903,0.18000030517578125,0.2200012207031392,0.007500454077527151,0.7699966430664205,6,6,2014-06-06
53,2014,104.41000366210938,48961.0,104.41000366210938,0.9179506240463235,1.0158591642554178,1.75,1.6300048828125,0.018676342111362567,1.9499969482421733,6,9,2014-06-09
54,2014,104.3499984741211,8880.0,104.3499984741211,0.342589910777986,0.9989469594934363,-0.06000518798828125,-0.1100006103515625,0.010349728964567356,1.0799942016601705,6,10,2014-06-10
55,2014,104.4000015258789,-67871.0,104.4000015258789,0.35938058794075456,1.0009587581130892,0.0500030517578125,0.09999847412110796,0.0061302622633563186,0.6399993896484375,6,11,2014-06-11
56,2014,106.52999877929688,133771.0,106.52999877929688,0.8384621479105672,1.0197185558966522,2.1299972534179688,2.05999755859375,0.024406256490321052,2.599998474121108,6,12,2014-06-12
57,2014,106.91000366210938,-66105.0,106.91000366210938,0.4122152075665034,1.0006552538994604,0.3800048828125,0.07000732421875,0.01225327391002625,1.3099975585937358,6,13,2014-06-13
58,2014,106.9000015258789,-50602.0,106.9000015258789,0.34020764511562057,1.0001871657276855,-0.01000213623046875,0.02000427246095171,0.009073912131500784,0.970001220703125,6,16,2014-06-16
59,2014,106.36000061035156,48177.0,106.36000061035156,0.2991444631375686,0.9978422390895861,-0.5400009155273438,-0.2299957275390625,0.011000358802474729,1.1699981689452983,6,17,2014-06-17
60,2014,105.97000122070312,-76712.0,105.97000122070312,0.14529780768680042,0.9940900819658932,-0.3899993896484375,-0.6299972534179688,0.011040843214756393,1.1699981689453267,6,18,2014-06-18
61,2014,106.43000030517578,-53136.0,106.43000030517578,0.8043498692496006,1.0030157354913163,0.45999908447265625,0.31999969482421875,0.012966243065498446,1.379997253417983,6,19,2014-06-19
62,2014,107.26000213623048,90009.0,107.26000213623048,0.6642852082550095,1.0061914040483746,0.8300018310547017,0.6600036621093892,0.01305241001301477,1.4000015258789205,6,20,2014-06-20
63,2014,106.16999816894533,-37657.0,106.16999816894533,0.16882833787466708,0.9883634330542991,-1.0900039672851562,-1.25,0.014504976101462098,1.5399932861328267,6,23,2014-06-23
64,2014,106.02999877929688,-267.0,106.02999877929688,0.6446275780752473,1.0000943419783737,-0.1399993896484517,0.01000213623046875,0.011411856063407947,1.2099990844726562,6,24,2014-06-24
65,2014,106.5,73858.0,106.5,0.5073888663389408,1.0033917525195188,0.470001220703125,0.3600006103515625,0.01906102140184859,2.029998779296875,6,25,2014-06-25
66,2014,105.83999633789062,-53341.0,105.83999633789062,0.4550551202701971,0.9918470363223101,-0.660003662109375,-0.8700027465820312,0.016817827294837606,1.7799987792968892,6,26,2014-06-26
67,2014,105.73999786376952,-66748.0,105.73999786376952,0.4767392345771012,1.0009465966934763,-0.09999847412110796,0.09999847412107954,0.008133162736200801,0.8600006103515625,6,27,2014-06-27
68,2014,105.37000274658205,86359.0,105.37000274658205,0.6454546085074848,0.9969722803724828,-0.3699951171874716,-0.31999969482419033,0.01043938925167001,1.099998474121108,6,30,2014-06-30
69,2014,105.33999633789062,6351.0,105.33999633789062,0.4966435736340036,0.9990515354590286,-0.03000640869142046,-0.10000610351561079,0.0141446546000456,1.4899978637695312,7,1,2014-07-01
70,2014,104.4800033569336,18382.0,104.4800033569336,0.2657376235774917,0.9930615366040166,-0.8599929809570312,-0.7299957275390625,0.013686832496458589,1.4300003051757812,7,2,2014-07-02
71,2014,104.05999755859376,-70129.0,104.05999755859376,0.6290284870485593,0.9979860066056058,-0.42000579833982954,-0.20999908447264204,0.005958127629523611,0.620002746582017,7,3,2014-07-03
72,2014,103.52999877929688,19312.0,103.52999877929688,0.3617002280714721,0.9949067961586443,-0.5299987792968892,-0.5299987792968892,0.009079443862600447,0.9399948120117188,7,7,2014-07-07
73,2014,103.4000015258789,60128.0,103.4000015258789,0.3277320083346571,1.0000967418153546,-0.12999725341796875,0.01000213623046875,0.011508653718093877,1.1899948120117188,7,8,2014-07-08
74,2014,102.29000091552734,1609.0,102.29000091552734,0.25142996651785715,0.9887868915714398,-1.1100006103515625,-1.159996032714858,0.017108221569429614,1.75,7,9,2014-07-09
75,2014,102.93000030517578,-12911.0,102.93000030517578,0.9517242467930171,1.0096125883891012,0.6399993896484375,0.9800033569335795,0.014087214067260519,1.4499969482422017,7,10,2014-07-10
76,2014,100.83000183105467,34474.0,100.83000183105467,0.15725808932559548,0.9802644490836937,-2.099998474121108,-2.029998779296889,0.024595811588840773,2.479995727539091,7,11,2014-07-11
77,2014,100.91000366210938,-19875.0,100.91000366210938,0.7040871934604802,1.0044794403915764,0.08000183105470171,0.45000457763671875,0.009711581527838697,0.9799957275390767,7,14,2014-07-14
78,2014,99.95999908447266,78521.0,99.95999908447266,0.46341418028484926,0.9903893667118776,-0.9500045776367188,-0.970001220703125,0.02050815767446039,2.0499954223632812,7,15,2014-07-15
79,2014,101.1999969482422,-90994.0,101.1999969482422,0.7385608856088653,1.0098792323402281,1.2399978637695455,0.9899978637695455,0.015118565468726038,1.529998779296875,7,16,2014-07-16
80,2014,103.19000244140624,102670.0,103.19000244140624,0.7300388721280986,1.016750464217357,1.990005493164034,1.7000045776367188,0.025487012506912963,2.6300048828125,7,17,2014-07-17
81,2014,103.12999725341795,-170343.0,103.12999725341795,0.40440821730301024,0.994311569992853,-0.06000518798828125,-0.5900039672851705,0.013187245676053666,1.3600006103515625,7,18,2014-07-18
82,2014,104.58999633789062,-45543.0,104.58999633789062,0.8290589094513399,1.0157326900843213,1.4599990844726705,1.6199951171875,0.02237304158928326,2.339996337890611,7,21,2014-07-21
83,2014,104.41999816894533,125409.0,104.41999816894533,0.3897048098823159,0.998470035768714,-0.1699981689452983,-0.16000366210934658,0.013024330915531741,1.3600006103515625,7,22,2014-07-22
84,2014,103.12000274658205,8257.0,103.12000274658205,0.858068231599578,1.0113770466116652,-1.2999954223632812,1.1600036621093892,0.015030987015898393,1.5499954223632812,7,23,2014-07-23
85,2014,102.06999969482422,-66248.0,102.06999969482422,0.13286881178875315,0.9890504138872726,-1.0500030517578267,-1.129997253417983,0.014009996173717265,1.4300003051758097,7,24,2014-07-24
86,2014,102.08999633789062,90515.0,102.08999633789062,0.7124164755161065,1.0004899590544365,0.01999664306640625,0.04999542236328125,0.014986764954256514,1.529998779296875,7,25,2014-07-25
87,2014,101.66999816894533,-87104.0,101.66999816894533,0.641665501061772,0.998036668575201,-0.4199981689452983,-0.20000457763671875,0.011802861904729742,1.1999969482421875,7,28,2014-07-28
88,2014,100.97000122070312,60245.0,100.97000122070312,0.41095811668800286,0.9937992395385868,-0.6999969482422017,-0.6299972534179688,0.014459731274849843,1.4599990844726278,7,29,2014-07-29
89,2014,100.2699966430664,5914.0,100.2699966430664,0.37777709960936867,0.9924774607006507,-0.7000045776367188,-0.7600021362304688,0.02243941433457289,2.25,7,30,2014-07-30
90,2014,98.16999816894533,71811.0,98.16999816894533,0.2533331976996591,0.9869307023644911,-2.0999984741210795,-1.3000030517577983,0.02291942591389143,2.25,7,31,2014-07-31
91,2014,97.87999725341795,-60793.0,97.87999725341795,0.7821774699168181,1.0018423777973209,-0.29000091552737217,0.18000030517575283,0.010318779776990642,1.0100021362304688,8,1,2014-08-01
92,2014,98.29000091552734,-70730.0,98.29000091552734,0.693550074140607,1.0063479344548525,0.4100036621093892,0.620002746582017,0.012615707113841903,1.2399978637695455,8,4,2014-08-04
93,2014,97.37999725341795,37975.0,97.37999725341795,0.2275435150075276,0.9895335192524944,-0.9100036621093892,-1.0300064086914205,0.01714929365421307,1.6699981689453267,8,5,2014-08-05
94,2014,96.91999816894533,21361.0,96.91999816894533,0.15971983066923662,0.9928292915597031,-0.45999908447262783,-0.7000045776367188,0.014857561279578269,1.4399948120117188,8,6,2014-08-06
95,2014,97.33999633789062,22933.0,97.33999633789062,0.6752089935704357,1.0046444106830108,0.4199981689452983,0.4499969482421875,0.012019706317678302,1.1699981689453267,8,7,2014-08-07
96,2014,97.6500015258789,-20525.0,97.6500015258789,0.38461673895053955,1.0001024389214768,0.31000518798828125,0.01000213623046875,0.013312804936503504,1.2999954223632955,8,8,2014-08-08
97,2014,98.08000183105467,-24513.0,98.08000183105467,0.5867765468451387,1.0055361996151198,0.43000030517576704,0.5400009155273295,0.012336858298156258,1.2099990844726278,8,11,2014-08-11
98,2014,97.37000274658205,1099.0,97.37000274658205,0.49557767095172467,0.9951963040791063,-0.7099990844726278,-0.46999359130857954,0.011605267032326729,1.1300048828124716,8,12,2014-08-12
99,2014,97.58999633789062,11111.0,97.58999633789062,0.8155313916624692,1.0040123395256493,0.21999359130857954,0.3899993896484233,0.010554347965447809,1.029998779296875,8,13,2014-08-13
100,2014,95.58000183105467,96916.0,95.58000183105467,0.13733926659396303,0.9823227012666362,-2.0099945068359517,-1.720001220703125,0.024377423697674684,2.329994201660142,8,14,2014-08-14
101,2014,97.3499984741211,-80869.0,97.3499984741211,0.9712894382367006,1.0193717117709016,1.7699966430664205,1.8499984741210938,0.021468967642981007,2.0900039672851562,8,15,2014-08-15
102,2014,96.41000366210938,-112213.0,96.41000366210938,0.4444469561679079,0.9928939771075731,-0.9399948120117188,-0.6899948120117188,0.014002759591701832,1.3500061035156108,8,18,2014-08-18
103,2014,94.4800033569336,-48496.0,94.4800033569336,0.07885345824753257,0.9784590487339438,-1.9300003051757812,-2.0799942016601705,0.02953006791275231,2.7900009155273153,8,19,2014-08-19
104,2014,96.06999969482422,98111.0,96.06999969482422,0.7740109828532986,1.0144667665335911,1.589996337890625,1.370002746582017,0.018424110316264345,1.7700042724609233,8,20,2014-08-20
105,2014,93.95999908447266,19191.0,93.95999908447266,0.7487186509644298,1.0050272888163716,-2.1100006103515625,0.4700012207031392,0.020753479855710726,1.9499969482422017,8,21,2014-08-21
106,2014,93.6500015258789,-34886.0,93.6500015258789,0.6517871131667996,0.9974438399687966,-0.30999755859375,-0.23999786376953125,0.01195945251824176,1.120002746582017,8,22,2014-08-22
107,2014,93.3499984741211,-54037.0,93.3499984741211,0.3333305076124972,1.0001071580953813,-0.3000030517578125,0.01000213623046875,0.009641070285972246,0.8999938964844034,8,25,2014-08-25
